Latitude,Longitude,City,Month,Day,Minutes,% of day duration,Zip
38.40464,-85.460504,La Grange,9,15,745.14,0.517,40032
38.407833,-85.38475,La Grange,9,15,745.14,0.517,40031
37.470999,-82.829405,Lackey,9,15,744.5,0.517,41643
37.651397,-84.546693,Lancaster,9,15,744.61,0.517,40446
37.667083,-84.59496,Lancaster,9,15,744.62,0.517,40444
37.544465,-82.80178,Langley,9,15,744.55,0.517,41645
39.013062,-84.49419,Latonia,9,15,745.59,0.518,41015
38.012479,-84.94075,Lawrenceburg,9,15,744.86,0.517,40342
37.752473,-82.87484,Leander,9,15,744.69,0.517,41228
37.565894,-85.25148,Lebanon,9,15,744.55,0.517,40033
37.849334,-85.73269,Lebanon Junction,9,15,744.74,0.517,40150
37.387358,-82.95633,Leburn,9,15,744.44,0.517,41831
37.054715,-88.48043,Ledbetter,9,15,744.17,0.517,42058
37.740503,-83.475446,Lee City,9,15,744.68,0.517,41342
37.471943,-86.343941,Leitchfield,9,15,744.47,0.517,42755
37.479797,-86.30731,Leitchfield,9,15,744.48,0.517,42754
36.885169,-83.12461,Lejunior,9,15,744.09,0.517,40849
37.502641,-83.62117,Lerose,9,15,744.51,0.517,41344
37.148006,-82.95634,Letcher,9,15,744.27,0.517,41832
37.020366,-86.94284,Lewisburg,9,15,744.15,0.517,42256
37.918157,-86.89243,Lewisport,9,15,744.78,0.517,42351
38.037847,-84.61645,Lexington,9,15,744.88,0.517,40501
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40546
37.952113,-84.45347,Lexington,9,15,744.82,0.517,40515
38.051727,-84.49336,Lexington,9,15,744.89,0.517,40508
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40596
38.064087,-84.60713,Lexington,9,15,744.9,0.517,40510
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40583
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40590
38.028712,-84.507471,Lexington,9,15,744.88,0.517,40506
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40584
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40580
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40593
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40555
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40533
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40582
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40591
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40522
38.039322,-84.54259,Lexington,9,15,744.89,0.517,40504
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40578
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40574
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40524
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40576
38.071981,-84.38559,Lexington,9,15,744.91,0.517,40516
38.007898,-84.53452,Lexington,9,15,744.86,0.517,40503
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40594
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40575
38.032075,-84.508361,Lexington,9,15,744.88,0.517,40536
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40579
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40588
38.010247,-84.58619,Lexington,9,15,744.86,0.517,40513
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40526
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40585
38.105283,-84.50775,Lexington,9,15,744.93,0.517,40511
38.058477,-84.46109,Lexington,9,15,744.9,0.517,40505
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40589
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40550
38.005199,-84.40954,Lexington,9,15,744.86,0.517,40509
38.047408,-84.49627,Lexington,9,15,744.89,0.517,40507
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40586
37.984907,-84.56691,Lexington,9,15,744.85,0.517,40514
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40577
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40592
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40587
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40544
37.985128,-84.48874,Lexington,9,15,744.85,0.517,40517
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40581
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40523
38.017219,-84.4859,Lexington,9,15,744.87,0.517,40502
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40512
38.028269,-84.471505,Lexington,9,15,744.88,0.517,40595
37.305705,-84.94589,Liberty,9,15,744.37,0.517,42539
37.396574,-82.33349,Lick Creek,9,15,744.45,0.517,41540
37.015283,-84.05872,Lily,9,15,744.17,0.517,40740
37.237211,-86.299361,Lindseyville,9,15,744.31,0.517,42257
37.021403,-82.98159,Linefork,9,15,744.18,0.517,41833
37.270358,-82.9403,Littcarr,9,15,744.35,0.517,41834
37.502836,-87.11162,Livermore,9,15,744.49,0.517,42352
37.302783,-84.21527,Livingston,9,15,744.37,0.517,40445
38.565211,-82.916586,Lloyd,9,15,745.27,0.518,41156
38.434443,-84.96898,Lockport,9,15,745.17,0.517,40036
37.137615,-84.115617,London,9,15,744.25,0.517,40742
37.137615,-84.115617,London,9,15,744.25,0.517,40747
37.060576,-84.071,London,9,15,744.2,0.517,40744
37.137615,-84.115617,London,9,15,744.25,0.517,40748
37.143828,-84.07839,London,9,15,744.26,0.517,40741
37.137615,-84.115617,London,9,15,744.25,0.517,40745
37.137615,-84.115617,London,9,15,744.25,0.517,40746
37.134455,-84.045746,London,9,15,744.25,0.517,40743
37.54418,-83.600784,Lone,9,15,744.54,0.517,41347
37.314848,-82.464979,Lookout,9,15,744.39,0.517,41542
37.652712,-85.41337,Loretto,9,15,744.61,0.517,40037
37.426337,-83.29911,Lost Creek,9,15,744.46,0.517,41348
38.071237,-82.64062,Louisa,9,15,744.92,0.517,41230
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40298
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40296
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40201
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40294
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40293
38.252854,-85.75137,Louisville,9,15,745.03,0.517,40202
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40266
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40233
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40221
38.23067,-85.78665,Louisville,9,15,745.01,0.517,40210
38.19187,-85.75298,Louisville,9,15,744.99,0.517,40209
38.279059,-85.59037,Louisville,9,15,745.05,0.517,40242
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40287
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40261
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40255
38.186126,-85.71304,Louisville,9,15,744.98,0.517,40213
38.141719,-85.86375,Louisville,9,15,744.95,0.517,40258
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40232
38.190568,-85.55348,Louisville,9,15,744.99,0.517,40299
38.214982,-85.62207,Louisville,9,15,745,0.517,40220
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40251
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40253
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40292
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40281
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40257
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40259
38.237155,-85.53657,Louisville,9,15,745.02,0.517,40243
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40283
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40285
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40282
38.257489,-85.65134,Louisville,9,15,745.03,0.517,40207
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40289
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40256
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40268
38.22292,-85.68326,Louisville,9,15,745.01,0.517,40205
38.270855,-85.48322,Louisville,9,15,745.04,0.517,40245
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40269
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40252
38.24142,-85.81181,Louisville,9,15,745.02,0.517,40211
38.21632,-85.739,Louisville,9,15,745,0.517,40217
38.137586,-85.62741,Louisville,9,15,744.95,0.517,40228
38.188886,-85.83137,Louisville,9,15,744.98,0.517,40216
38.258941,-85.55574,Louisville,9,15,745.04,0.517,40223
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40295
38.085601,-85.66979,Louisville,9,15,744.91,0.517,40229
38.147232,-85.59169,Louisville,9,15,744.96,0.517,40291
38.19192,-85.78405,Louisville,9,15,744.99,0.517,40215
38.246721,-85.685261,Louisville,9,15,745.03,0.517,40280
38.26632,-85.79998,Louisville,9,15,745.04,0.517,40212
38.193769,-85.65733,Louisville,9,15,744.99,0.517,40218
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40297
38.141638,-85.68218,Louisville,9,15,744.95,0.517,40219
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40225
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40290
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40231
38.096056,-85.85994,Louisville,9,15,744.92,0.517,40272
38.305636,-85.58424,Louisville,9,15,745.07,0.517,40241
38.23862,-85.72626,Louisville,9,15,745.02,0.517,40204
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40224
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40270
38.26507,-85.61319,Louisville,9,15,745.04,0.517,40222
38.248106,-85.7665,Louisville,9,15,745.03,0.517,40203
38.218764,-85.76241,Louisville,9,15,745.01,0.517,40208
38.188962,-85.676819,Louisville,9,15,744.98,0.517,40250
38.254671,-85.70254,Louisville,9,15,745.03,0.517,40206
38.160936,-85.77624,Louisville,9,15,744.96,0.517,40214
36.968906,-88.82817,Lovelaceville,9,15,744.11,0.517,42060
37.810757,-82.39411,Lovely,9,15,744.74,0.517,41231
36.885527,-88.77469,Lowes,9,15,744.05,0.517,42061
37.916701,-82.73746,Lowmansville,9,15,744.81,0.517,41232
36.85107,-83.35315,Loyall,9,15,744.06,0.517,40854
36.840503,-85.995572,Lucas,9,15,744.04,0.517,42156
36.96222,-82.90522,Lynch,9,15,744.14,0.517,40855
36.723872,-88.652009,Lynnville,9,15,743.94,0.517,42063
37.86975,-86.99535,Maceo,9,15,744.75,0.517,42355
37.742806,-85.05564,Mackville,9,15,744.67,0.517,40040
37.330791,-87.50378,Madisonville,9,15,744.37,0.517,42431
37.415382,-85.71597,Magnolia,9,15,744.44,0.517,42757
37.544224,-82.06488,Majestic,9,15,744.55,0.517,41547
37.245041,-82.8955,Mallie,9,15,744.34,0.517,41836
37.914002,-83.233761,Malone,9,15,744.81,0.517,41451
37.274689,-86.19818,Mammoth Cave,9,15,744.34,0.517,42259
37.164346,-83.76674,Manchester,9,15,744.27,0.517,40962
37.458645,-87.54828,Manitou,9,15,744.46,0.517,42436
37.360392,-85.198031,Mannsville,9,15,744.4,0.517,42758
37.693229,-87.323841,Maple Mount,9,15,744.62,0.517,42356
37.331602,-88.06997,Marion,9,15,744.36,0.517,42064
36.824961,-85.50481,Marrowbone,9,15,744.03,0.517,42759
36.762748,-84.51036,Marshes Siding,9,15,743.99,0.517,42631
38.019104,-82.9507,Martha,9,15,744.88,0.517,41159
37.568873,-82.75937,Martin,9,15,744.56,0.517,41649
36.842977,-83.183446,Mary Alice,9,15,744.06,0.517,40964
37.137615,-84.115617,Marydell,9,15,744.25,0.517,40751
38.593226,-84.578552,Mason,9,15,745.28,0.518,41054
38.25361,-85.662215,Masonic Home,9,15,745.03,0.517,40041
36.733761,-88.63449,Mayfield,9,15,743.95,0.517,42066
37.135518,-82.74606,Mayking,9,15,744.26,0.517,41837
38.52217,-83.85894,Mayslick,9,15,745.24,0.518,41055
38.624534,-83.76561,Maysville,9,15,745.31,0.518,41056
38.074113,-82.744663,Mazie,9,15,744.92,0.517,41160
37.553553,-82.28283,McAndrews,9,15,744.56,0.517,41543
37.59865,-82.16836,McCarr,9,15,744.59,0.517,41544
37.61966,-86.45078,McDaniels,9,15,744.58,0.517,40152
37.449076,-82.7264,McDowell,9,15,744.48,0.517,41647
37.3799,-86.9258,McHenry,9,15,744.4,0.517,42354
37.457017,-84.03435,McKee,9,15,744.48,0.517,40447
37.460003,-84.75676,McKinney,9,15,744.47,0.517,40448
37.802295,-86.414768,McQuady,9,15,744.7,0.517,40153
37.205961,-82.67347,McRoberts,9,15,744.31,0.517,41835
37.550374,-82.25703,McVeigh,9,15,744.55,0.517,41546
37.795418,-82.7337,Meally,9,15,744.72,0.517,41234
37.979941,-83.73183,Means,9,15,744.85,0.517,40346
36.921462,-88.75871,Melber,9,15,744.07,0.517,42069
39.022732,-84.36575,Melbourne,9,15,745.6,0.518,41059
37.351125,-82.69298,Melvin,9,15,744.41,0.517,41650
37.3677,-84.80732,Middleburg,9,15,744.41,0.517,42541
36.617181,-83.72186,Middlesboro,9,15,743.9,0.517,40965
36.608426,-83.731809,Middlesborough,9,15,743.89,0.517,40695
38.153759,-84.70928,Midway,9,15,744.97,0.517,40347
36.863147,-88.995991,Milburn,9,15,744.03,0.517,42070
38.688556,-84.070074,Milford,9,15,745.36,0.518,41061
36.932769,-84.7757,Mill Springs,9,15,744.11,0.517,42632
38.302495,-84.14578,Millersburg,9,15,745.08,0.517,40348
37.168682,-82.75036,Millstone,9,15,744.28,0.517,41838
37.113189,-85.44177,Milltown,9,15,744.23,0.517,42761
37.443289,-86.40531,Millwood,9,15,744.45,0.517,42762
38.702793,-85.37187,Milton,9,15,745.36,0.518,40045
38.719573,-83.910276,Minerva,9,15,745.38,0.518,41062
37.465744,-82.75492,Minnie,9,15,744.49,0.517,41651
36.726258,-83.54969,Miracle,9,15,743.97,0.517,40856
37.398617,-83.704908,Mistletoe,9,15,744.44,0.517,41351
37.603345,-84.94918,Mitchellsburg,9,15,744.57,0.517,40452
37.914002,-83.233761,Mize,9,15,744.81,0.517,41352
36.801922,-84.82841,Monticello,9,15,744.02,0.517,42633
36.843563,-84.841004,Monticello,9,15,744.05,0.517,42637
38.304494,-83.87442,Moorefield,9,15,745.08,0.517,40350
38.19056,-83.4321,Morehead,9,15,745,0.517,40351
37.784577,-87.72406,Morganfield,9,15,744.68,0.517,42400
37.67416,-87.90199,Morganfield,9,15,744.6,0.517,42437
37.219254,-86.67988,Morgantown,9,15,744.29,0.517,42261
38.842166,-84.48802,Morning View,9,15,745.47,0.518,41063
37.238785,-87.46986,Mortons Gap,9,15,744.3,0.517,42440
38.026767,-85.1869,Mount Eden,9,15,744.87,0.517,40046
36.778567,-85.81772,Mount Hermon,9,15,744,0.517,42157
38.508638,-84.05145,Mount Olivet,9,15,745.23,0.518,41064
37.463961,-85.639231,Mount Sherman,9,15,744.47,0.517,42764
38.061248,-83.92964,Mount Sterling,9,15,744.91,0.517,40353
37.36766,-84.33233,Mount Vernon,9,15,744.41,0.517,40456
38.045982,-85.55467,Mount Washington,9,15,744.88,0.517,40047
37.420362,-82.87543,Mousie,9,15,744.46,0.517,41839
37.369612,-82.23523,Mouthcard,9,15,744.43,0.517,41548
37.018413,-83.39768,Mozelle,9,15,744.18,0.517,40858
37.937825,-85.99137,Muldraugh,9,15,744.8,0.517,40155
37.291869,-85.90786,Munfordville,9,15,744.35,0.517,42765
36.617443,-88.28746,Murray,9,15,743.87,0.517,42071
38.3481,-83.718626,Muses Mills,9,15,745.11,0.517,41065
37.293386,-82.60019,Myra,9,15,744.37,0.517,41549
37.029286,-84.81365,Nancy,9,15,744.17,0.517,42544
37.756941,-85.44671,Nazareth,9,15,744.68,0.517,40048
37.36327,-87.65307,Nebo,9,15,744.39,0.517,42441
37.195448,-82.71232,Neon,9,15,744.3,0.517,41840
37.660251,-85.393204,Nerinx,9,15,744.61,0.517,40049
36.780333,-84.11678,Nevisdale,9,15,744.01,0.517,40754
38.435604,-85.17658,New Castle,9,15,745.17,0.517,40050
36.540753,-88.06837,New Concord,9,15,743.82,0.517,42076
37.656291,-85.58099,New Haven,9,15,744.61,0.517,40051
37.585365,-85.50817,New Hope,9,15,744.56,0.517,40052
38.606023,-84.8279,New Liberty,9,15,745.29,0.518,40355
39.019185,-84.44204,Newport,9,15,745.6,0.518,41076
38.963761,-84.368926,Newport,9,15,745.56,0.518,41099
39.08347,-84.48681,Newport,9,15,745.64,0.518,41071
38.963761,-84.368926,Newport,9,15,745.56,0.518,41072
37.883886,-84.571,Nicholasville,9,15,744.77,0.517,40356
37.866238,-84.579491,Nicholasville,9,15,744.76,0.517,40340
38.146395,-84.107655,North Middletown,9,15,744.96,0.517,40357
37.178627,-87.46702,Nortonville,9,15,744.26,0.517,42442
36.664334,-87.42789,Oak Grove,9,15,743.91,0.517,42262
37.016847,-86.25187,Oakland,9,15,744.16,0.517,42159
37.841448,-82.94106,Oil Springs,9,15,744.76,0.517,41238
37.517388,-86.6846,Olaton,9,15,744.5,0.517,42361
38.292177,-83.18381,Olive Hill,9,15,745.08,0.517,41164
36.752802,-87.02003,Olmstead,9,15,743.97,0.517,42265
38.057744,-83.6848,Olympia,9,15,744.9,0.517,40358
37.25398,-83.61901,Oneida,9,15,744.34,0.517,40972
37.914002,-83.233761,Ophir,9,15,744.81,0.517,41459
37.406069,-84.24292,Orlando,9,15,744.44,0.517,40460
37.745491,-87.112823,Owensboro,9,15,744.66,0.517,42304
37.745491,-87.112823,Owensboro,9,15,744.66,0.517,42302
37.758568,-87.08714,Owensboro,9,15,744.67,0.517,42303
37.753347,-87.17419,Owensboro,9,15,744.66,0.517,42301
38.467809,-84.81023,Owenton,9,15,745.19,0.517,40359
38.152302,-83.76603,Owingsville,9,15,744.97,0.517,40360
37.066543,-88.65687,Paducah,9,15,744.18,0.517,42001
37.085511,-88.71247,Paducah,9,15,744.19,0.517,42002
37.044233,-88.59046,Paducah,9,15,744.16,0.517,42003
37.59483,-84.40789,Paint Lick,9,15,744.57,0.517,40461
37.823275,-82.78167,Paintsville,9,15,744.74,0.517,41240
38.212471,-84.23646,Paris,9,15,745.01,0.517,40361
38.219407,-84.205944,Paris,9,15,745.02,0.517,40362
37.0896,-86.06474,Park City,9,15,744.21,0.517,42160
36.881682,-84.42143,Parkers Lake,9,15,744.08,0.517,42634
37.55081,-84.90009,Parksville,9,15,744.54,0.517,40464
37.004426,-82.89858,Partridge,9,15,744.17,0.517,40862
36.753043,-83.44991,Pathfork,9,15,743.99,0.517,40863
38.028543,-86.38511,Payneville,9,15,744.87,0.517,40157
37.827235,-86.804814,Pellville,9,15,744.72,0.517,42364
36.780906,-87.34305,Pembroke,9,15,743.99,0.517,42266
38.495454,-85.33839,Pendleton,9,15,745.21,0.518,40055
37.114594,-87.00175,Penrod,9,15,744.22,0.517,42365
37.416008,-83.993588,Peoples,9,15,744.45,0.517,40467
38.522034,-85.00607,Perry Park,9,15,745.23,0.518,40363
37.65487,-84.98037,Perryville,9,15,744.61,0.517,40468
39.062761,-84.85236,Petersburg,9,15,745.63,0.518,41080
38.308109,-85.48714,Pewee Valley,9,15,745.07,0.517,40056
37.7604,-85.447393,Pewee Valley,9,15,744.68,0.517,40053
37.506174,-82.15907,Phelps,9,15,744.52,0.517,41553
37.729714,-86.92838,Philpot,9,15,744.65,0.517,42366
37.445906,-82.32708,Phyllis,9,15,744.48,0.517,41554
37.481637,-82.550507,Pikeville,9,15,744.5,0.517,41502
37.478169,-82.5189,Pikeville,9,15,744.5,0.517,41501
37.758445,-82.48919,Pilgrim,9,15,744.7,0.517,41250
36.663153,-84.41611,Pine Knot,9,15,743.93,0.517,42635
37.791388,-83.64971,Pine Ridge,9,15,744.72,0.517,41360
37.273854,-82.86011,Pine Top,9,15,744.36,0.517,41843
36.750028,-83.72023,Pineville,9,15,743.99,0.517,40977
37.52976,-82.26665,Pinsonfork,9,15,744.54,0.517,41555
37.334629,-82.87549,Pippa Passes,9,15,744.4,0.517,41844
37.167752,-84.116614,Pittsburg,9,15,744.28,0.517,40755
38.386916,-85.06609,Pleasureville,9,15,745.13,0.517,40057
38.3481,-83.718626,Plummers Landing,9,15,745.11,0.517,41081
37.641689,-87.63786,Poole,9,15,744.58,0.517,42444
38.433076,-85.17111,Port Royal,9,15,745.16,0.517,40058
37.242948,-87.154898,Powderly,9,15,744.31,0.517,42367
37.123583,-82.93216,Premium,9,15,744.25,0.517,41845
38.086673,-83.757123,Preston,9,15,744.92,0.517,40366
37.667872,-82.75876,Prestonsburg,9,15,744.63,0.517,41653
37.60332,-83.713974,Primrose,9,15,744.58,0.517,41362
37.12596,-87.87429,Princeton,9,15,744.22,0.517,42445
37.511126,-82.72053,Printer,9,15,744.52,0.517,41655
38.350915,-85.60042,Prospect,9,15,745.1,0.517,40059
37.396445,-87.76428,Providence,9,15,744.41,0.517,42450
37.229645,-86.804803,Provo,9,15,744.3,0.517,42267
36.901802,-83.24129,Putney,9,15,744.1,0.517,40865
38.630683,-83.11739,Quincy,9,15,745.32,0.518,41166
37.514166,-82.43625,Raccoon,9,15,744.53,0.517,41557
37.828459,-85.93888,Radcliff,9,15,744.73,0.517,40160
37.723474,-85.976854,Radcliff,9,15,744.65,0.517,40159
37.533643,-82.21145,Ransom,9,15,744.54,0.517,41558
37.386051,-82.83138,Raven,9,15,744.44,0.517,41861
37.703394,-83.91384,Ravenna,9,15,744.65,0.517,40472
37.533395,-85.43588,Raywick,9,15,744.52,0.517,40060
37.21583,-82.95449,Redfox,9,15,744.32,0.517,41847
37.859415,-87.37005,Reed,9,15,744.74,0.517,42451
37.364548,-82.40573,Regina,9,15,744.42,0.517,41559
37.345751,-84.31614,Renfro Valley,9,15,744.4,0.517,40473
36.673236,-84.47095,Revelo,9,15,743.93,0.517,42638
37.710929,-86.75487,Reynolds Station,9,15,744.64,0.517,42368
38.005963,-86.398391,Rhodelia,9,15,744.85,0.517,40161
37.382832,-83.62327,Ricetown,9,15,744.43,0.517,41364
36.983441,-86.394012,Richardsville,9,15,744.13,0.517,42270
37.745999,-84.28433,Richmond,9,15,744.68,0.517,40475
37.716443,-84.299699,Richmond,9,15,744.66,0.517,40476
37.756775,-86.00073,Rineyville,9,15,744.68,0.517,40162
37.887278,-82.73688,River,9,15,744.79,0.517,41254
37.016332,-83.51075,Roark,9,15,744.17,0.517,40979
37.674669,-87.54291,Robards,9,15,744.61,0.517,42452
37.389786,-82.55812,Robinson Creek,9,15,744.44,0.517,41560
37.196636,-86.87625,Rochester,9,15,744.28,0.517,42273
36.931416,-86.62507,Rockfield,9,15,744.1,0.517,42274
36.817151,-84.05917,Rockholds,9,15,744.03,0.517,40759
37.33162,-82.462574,Rockhouse,9,15,744.4,0.517,41561
37.337926,-86.99685,Rockport,9,15,744.37,0.517,42369
37.09425,-86.143188,Rocky Hill,9,15,744.21,0.517,42163
37.711278,-83.63647,Rogers,9,15,744.66,0.517,41365
37.448681,-86.74121,Rosine,9,15,744.45,0.517,42370
37.223167,-86.44062,Roundhill,9,15,744.3,0.517,42275
37.593059,-83.287774,Rousseau,9,15,744.58,0.517,41366
37.383285,-83.2404,Rowdy,9,15,744.43,0.517,41367
37.110216,-82.94073,Roxana,9,15,744.24,0.517,41848
37.65026,-82.94544,Royalton,9,15,744.62,0.517,41464
37.508047,-87.29293,Rumsey,9,15,744.49,0.517,42371
38.298546,-82.77714,Rush,9,15,745.08,0.517,41168
38.538456,-82.70856,Russell,9,15,745.26,0.518,41169
37.05401,-85.06142,Russell Springs,9,15,744.19,0.517,42642
36.860612,-86.88171,Russellville,9,15,744.04,0.517,42276
37.41277,-87.28063,Sacramento,9,15,744.43,0.517,42372
38.399525,-84.53353,Sadieville,9,15,745.14,0.517,40370
37.773962,-85.201068,Saint Catharine,9,15,744.69,0.517,40061
37.143686,-87.59662,Saint Charles,9,15,744.24,0.517,42453
37.590699,-85.45004,Saint Francis,9,15,744.56,0.517,40062
37.611684,-83.64341,Saint Helens,9,15,744.59,0.517,41368
37.579519,-85.355132,Saint Mary,9,15,744.55,0.517,40063
38.68177,-83.0695,Saint Paul,9,15,745.36,0.518,41170
37.282124,-88.24568,Salem,9,15,744.33,0.517,42078
38.087867,-83.61146,Salt Lick,9,15,744.93,0.517,40371
37.911825,-84.88657,Salvisa,9,15,744.79,0.517,40372
37.736751,-83.08652,Salyersville,9,15,744.68,0.517,41465
37.745824,-83.073603,Salyersville,9,15,744.69,0.517,41463
38.666588,-84.96756,Sanders,9,15,745.33,0.518,41083
37.43424,-84.09155,Sandgap,9,15,744.46,0.517,40481
38.089097,-83.09554,Sandy Hook,9,15,744.93,0.517,41171
37.229381,-83.03409,Sassafras,9,15,744.32,0.517,41759
37.331259,-83.386991,Saul,9,15,744.39,0.517,40981
36.933443,-83.70088,Scalf,9,15,744.12,0.517,40982
37.17925,-84.633915,Science Hill,9,15,744.28,0.517,42253
37.177577,-84.65481,Science Hill,9,15,744.28,0.517,42553
36.767969,-86.1813,Scottsville,9,15,743.99,0.517,42164
37.205562,-83.08055,Scuddy,9,15,744.31,0.517,41760
37.670928,-86.39204,Se Ree,9,15,744.61,0.517,40164
37.600857,-87.52635,Sebree,9,15,744.56,0.517,42455
37.172969,-82.72934,Seco,9,15,744.29,0.517,41849
36.574074,-88.56359,Sedalia,9,15,743.84,0.517,42079
37.32832,-83.7488,Sextons Creek,9,15,744.39,0.517,40983
36.953559,-87.09887,Sharon Grove,9,15,744.11,0.517,42280
38.201485,-83.91734,Sharpsburg,9,15,745.01,0.517,40374
37.416995,-82.4571,Shelbiana,9,15,744.46,0.517,41562
37.216465,-82.54639,Shelby Gap,9,15,744.32,0.517,41563
38.197268,-85.212156,Shelbyville,9,15,744.99,0.517,40066
38.211511,-85.21658,Shelbyville,9,15,745,0.517,40065
37.997938,-85.69667,Shepherdsville,9,15,744.85,0.517,40165
37.610331,-82.36125,Sidney,9,15,744.6,0.517,41564
36.681189,-83.95156,Siler,9,15,743.94,0.517,40763
39.034293,-84.39156,Silver Grove,9,15,745.61,0.518,41085
38.210818,-85.36122,Simpsonville,9,15,745,0.517,40067
37.916221,-82.83962,Sitka,9,15,744.81,0.517,41255
37.223635,-83.50599,Sizerock,9,15,744.32,0.517,41762
37.78422,-83.69224,Slade,9,15,744.71,0.517,40376
37.514424,-87.49975,Slaughters,9,15,744.49,0.517,42456
37.04877,-83.13904,Slemp,9,15,744.2,0.517,41763
37.113248,-83.24326,Smilax,9,15,744.24,0.517,41764
36.712383,-83.33711,Smith,9,15,743.97,0.517,40867
37.801347,-87.76586,Smith Mills,9,15,744.69,0.517,42457
38.400619,-85.27741,Smithfield,9,15,745.14,0.517,40068
37.217493,-88.40884,Smithland,9,15,744.28,0.517,42081
37.046968,-86.17181,Smiths Grove,9,15,744.18,0.517,42171
38.262029,-83.28472,Soldier,9,15,745.05,0.517,41173
37.075624,-84.54437,Somerset,9,15,744.21,0.517,42501
37.112274,-84.588,Somerset,9,15,744.23,0.517,42503
37.09325,-84.427729,Somerset,9,15,744.22,0.517,42502
37.52025,-85.8807,Sonora,9,15,744.51,0.517,42776
37.33976,-87.14514,South Carrollton,9,15,744.37,0.517,42374
38.71293,-83.02353,South Portsmouth,9,15,745.38,0.518,41174
38.676695,-82.9686,South Shore,9,15,745.36,0.518,41175
36.869206,-86.663225,South Union,9,15,744.05,0.517,42283
37.67059,-82.28465,South Williamson,9,15,744.64,0.517,41503
38.709838,-84.88807,Sparta,9,15,745.37,0.518,41086
37.860142,-87.41866,Spottsville,9,15,744.74,0.517,42458
37.702418,-85.22257,Springfield,9,15,744.64,0.517,40069
37.832617,-82.86299,Staffordsville,9,15,744.75,0.517,41256
37.940709,-82.81233,Stambaugh,9,15,744.83,0.517,41257
